Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
31 AUG 2026,RAJSREESUG,EQ,RAJSHREE SUGAR & CHEMICAL,Listed    ,31 AUG 2026,              10.00,          33135606,             37.80,     1252525906.80
31 AUG 2026,RAJTV,EQ,RAJ TV NETWORK LTD       ,Listed    ,31 AUG 2026,               5.00,          51913344,              9.90,      512903838.70     
31 AUG 2026,RAJVIR,BZ,RAJVIR INDUSTRIES LIMITED,Listed    ,Not Traded ,              10.00,           3994860,              5.30,       21252655.20    
31 AUG 2026,RALLIS,EQ,RALLIS INDIA LTD         ,Listed    ,31 AUG 2026,               1.00,         194468890,            207.20,    40292009319.10    
31 AUG 2026,RAMANEWS,EQ,SHREE RAMA NEWSPRINT LTD ,Listed    ,31 AUG 2026,              10.00,         147522032,             31.30,     4620390042.25  
31 AUG 2026,RAMAPHO,EQ,RAMA PHOSPHATES LIMITED  ,Listed    ,31 AUG 2026,               5.00,          35386426,            123.35,     4365269511.35   
31 AUG 2026,RAMASTEEL,BE,RAMA STEEL TUBES LIMITED ,Listed    ,31 AUG 2026,               1.00,        1636040979,              4.35,     7084057439.05 
31 AUG 2026,RAMBHAJO,EQ,ADVIT JEWELS LIMITED     ,Listed    ,31 AUG 2026,              10.00,          45810000,            240.30,    11009059200.00  
31 AUG 2026,RAMCOCEM,EQ,THE RAMCO CEMENTS LIMITED,Listed    ,31 AUG 2026,               1.00,         236292380,            879.55,   207830962829.00  
31 AUG 2026,RAMCOIND,EQ,RAMCO INDUSTRIES LIMITED ,Listed    ,31 AUG 2026,               1.00,          86841560,            328.05,    28488373758.00  
31 AUG 2026,RAMCOSYS,EQ,RAMCO SYSTEMS LTD.       ,Listed    ,31 AUG 2026,              10.00,          37583978,            575.25,    21620183344.50  
31 AUG 2026,RAMKY,EQ,RAMKY INFRA LTD          ,Listed    ,31 AUG 2026,              10.00,          69197791,            351.40,    24316103757.40     
31 AUG 2026,RAMRAT,EQ,RAM RATNA WIRES LIMITED  ,Listed    ,31 AUG 2026,               5.00,          93349072,            563.70,    52620871886.40    
31 AUG 2026,RANASUG,EQ,RANA SUGARS LTD.         ,Listed    ,31 AUG 2026,              10.00,         153567820,             15.65,     2401800704.80   
31 AUG 2026,RANEHOLDIN,EQ,RANE HOLDINGS LIMITED    ,Listed    ,31 AUG 2026,              10.00,          14277809,           1566.80,    22370471141.20
31 AUG 2026,RAPIDFLEET,SM,RAPID FLEET MGT SERVICE L,Listed    ,31 AUG 2026,              10.00,           7434800,            236.10,     1755356280.00
31 AUG 2026,RAPPID,SM,RAPPID VALVES (INDIA) LTD,Listed    ,31 AUG 2026,              10.00,           5191984,            304.95,     1583295520.80    
31 AUG 2026,RATEGAIN,EQ,RATEGAIN TRAVEL TECHN LTD,Listed    ,31 AUG 2026,               1.00,         118425559,            937.70,   111047646674.30  
31 AUG 2026,RATNAMANI,EQ,RATNAMANI MET & TUB LTD. ,Listed    ,31 AUG 2026,               2.00,          70092000,           2649.70,   185722772400.00 
31 AUG 2026,RATNAVEER,EQ,RATNAVEER PRECISION ENG L,Listed    ,31 AUG 2026,              10.00,          83926350,            306.00,    25683141627.00 
31 AUG 2026,RAYMOND,EQ,RAYMOND LTD              ,Listed    ,31 AUG 2026,              10.00,          66573731,            631.85,    42064611932.35   
31 AUG 2026,RAYMONDLSL,EQ,RAYMOND LIFESTYLE LIMITED,Listed    ,31 AUG 2026,               2.00,          60923629,            662.75,    40377135119.75
31 AUG 2026,RAYMONDREL,EQ,RAYMOND REALTY LIMITED   ,Listed    ,31 AUG 2026,              10.00,          66573731,            532.20,    35430539638.20
31 AUG 2026,RBA,EQ,RESTAURANT BRAND ASIA LTD,Listed    ,31 AUG 2026,              10.00,         711718862,             98.10,    69819620362.20       
31 AUG 2026,RBLBANK,EQ,RBL BANK LIMITED         ,Listed    ,31 AUG 2026,              10.00,        1548558033,            380.35,   588994047851.55   
31 AUG 2026,RBMINFRA,SM,RBM INFRACON LIMITED     ,Listed    ,31 AUG 2026,              10.00,          10633000,            241.20,     2564679600.00  
31 AUG 2026,RBS,SM,RAMDEVBABA SOLVENT LTD   ,Listed    ,31 AUG 2026,              10.00,          22861350,             88.00,     2011798800.00       
31 AUG 2026,RBZJEWEL,EQ,RBZ JEWELLERS LIMITED    ,Listed    ,31 AUG 2026,              10.00,          40000000,            150.80,     6031600000.00  
31 AUG 2026,RCDL,SM,RAJGOR CASTOR DERIVATI L ,Listed    ,31 AUG 2026,              10.00,          47831704,             17.00,      813138968.00      
31 AUG 2026,RCDL-RE,ST,RAJGOR CAST DERIVATI LTD ,Permitted ,31 AUG 2026,              10.00,          23895000,              4.80,      114696000.00   
31 AUG 2026,RCF,EQ,RASHTRIYA CHEMICALS & FER,Listed    ,31 AUG 2026,              10.00,         551688100,            113.50,    62627633112.00       
31 AUG 2026,RCOM,BE,RELIANCE COMMUNICATIONS L,Listed    ,31 AUG 2026,               5.00,        2765533050,              0.80,     2240081770.50      
31 AUG 2026,READYMIX,SM,READYMIX CONSTRU MACHI L ,Listed    ,31 AUG 2026,              10.00,          10958500,             84.40,      924897400.00  
31 AUG 2026,RECLTD,EQ,REC LIMITED              ,Listed    ,31 AUG 2026,              10.00,        2633224000,            323.30,   851321319200.00    
31 AUG 2026,REDINGTON,EQ,REDINGTON LIMITED        ,Listed    ,31 AUG 2026,               2.00,         781774431,            357.75,   279679802690.25 
31 AUG 2026,REDTAPE,EQ,REDTAPE LIMITED          ,Listed    ,31 AUG 2026,               2.00,         552807600,            124.15,    68631063540.00   
31 AUG 2026,REFEX,EQ,REFEX INDUSTRIES LIMITED ,Listed    ,31 AUG 2026,               2.00,         137219448,            282.50,    38764494060.00     
31 AUG 2026,REFRACTORY,SM,REFRACTORY SHAPES LIMITED,Listed    ,31 AUG 2026,              10.00,          21800000,             28.30,      616940000.00
31 AUG 2026,REGAAL,EQ,REGAAL RESOURCES LIMITED ,Listed    ,31 AUG 2026,               5.00,         102723460,             89.00,     9144442409.20    
31 AUG 2026,REGENCERAM,EQ,REGENCY CERAMICS LTD.    ,Listed    ,31 AUG 2026,              10.00,          26441586,             34.00,      898485092.30
31 AUG 2026,RELAXO,EQ,RELAXO FOOT LTD.         ,Listed    ,31 AUG 2026,               1.00,         248938586,            357.85,    89082673000.10    
31 AUG 2026,RELCHEMQ,EQ,RELIANCE CHEMOTEX IND LTD,Listed    ,31 AUG 2026,              10.00,           7543563,            113.85,      858834647.55  
31 AUG 2026,RELIABLE,EQ,RELIABLE DATA SERVICE LTD,Listed    ,31 AUG 2026,              10.00,          10320000,            137.85,     1422508800.00  
31 AUG 2026,RELIANCE,EQ,RELIANCE INDUSTRIES LTD  ,Listed    ,31 AUG 2026,              10.00,       13532538722,           1277.00, 17281051947994.00  
31 AUG 2026,RELIGARE,EQ,RELIGARE ENTER. LTD.     ,Listed    ,31 AUG 2026,              10.00,         332890479,            242.80,    80825808301.20  
31 AUG 2026,RELINFRA,BE,RELIANCE INFRASTRUCTU LTD,Listed    ,31 AUG 2026,              10.00,         408631194,             59.40,    24268606611.65  
31 AUG 2026,RELTD,EQ,RAVINDRA ENERGY LIMITED  ,Listed    ,31 AUG 2026,              10.00,         198549404,            159.15,    31603108634.70     
31 AUG 2026,REMSONSIND,EQ,REMSONS INDUSTRIES LTD   ,Listed    ,31 AUG 2026,               2.00,          34878785,             98.50,     3434862746.80
31 AUG 2026,REMUS,SM,REMUS PHARMACEUTICALS L  ,Listed    ,31 AUG 2026,              10.00,          11784000,            899.45,    10599118800.00     
31 AUG 2026,RENUKA,EQ,SHREE RENUKA SUGARS LTD  ,Listed    ,31 AUG 2026,               1.00,        2128489773,             24.90,    52999395347.70    
31 AUG 2026,REPCOHOME,EQ,REPCO HOME FINANCE LTD   ,Listed    ,31 AUG 2026,              10.00,          62561362,            363.00,    22709774406.00 
31 AUG 2026,REPL,BE,RUDRABHISHEK ENTERP LTD  ,Listed    ,31 AUG 2026,              10.00,          18122500,             64.85,     1175244125.00      
31 AUG 2026,REPRO,EQ,REPRO INDIA LIMITED      ,Listed    ,31 AUG 2026,              10.00,          14345338,            306.10,     4391107961.80     
31 AUG 2026,RESPONIND,EQ,RESPONSIVE INDUSTRIES LTD,Listed    ,31 AUG 2026,               1.00,         266608544,            149.05,    39738003483.20 
31 AUG 2026,RETAIL,EQ,JHS SVENDGAARD RETAIL V L,Listed    ,31 AUG 2026,              10.00,           8204600,             17.70,      145139374.00    
31 AUG 2026,REXPIPES,SM,REX PIPES AND CABLES LTD ,Listed    ,24 AUG 2026,              10.00,           9450000,            160.65,     1518142500.00  
31 AUG 2026,REXPRO,SM,REXPRO ENTERPRISES LTD   ,Listed    ,31 AUG 2026,              10.00,          11206460,             37.95,      425285157.00    
31 AUG 2026,RFBL,ST,RFBL FLEXI PACK LIMITED  ,Listed    ,31 AUG 2026,              10.00,          23315000,             90.70,     2114670500.00      
31 AUG 2026,RGL,EQ,RENAISSANCE GLOBAL LTD   ,Listed    ,31 AUG 2026,               2.00,         107333881,            135.20,    14513687388.80       
31 AUG 2026,RHETAN,EQ,RHETAN TMT LIMITED       ,Listed    ,31 AUG 2026,               1.00,         796875000,             19.10,    15228281250.00    
31 AUG 2026,RHFL,BZ,RELIANCE HOME FINANCE LTD,Listed    ,31 AUG 2026,              10.00,         484555683,              1.80,      877045786.25      
31 AUG 2026,RHIM,EQ,RHI MAGNESITA INDIA LTD  ,Listed    ,31 AUG 2026,               1.00,         206501426,            371.60,    76735929901.60      
31 AUG 2026,RHL,EQ,ROBUST HOTELS LIMITED    ,Listed    ,31 AUG 2026,              10.00,          17291696,            165.45,     2861084020.15       
31 AUG 2026,RICHA,ST,RICHA INFO SYSTEMS LTD   ,Listed    ,31 AUG 2026,              10.00,          13762833,             75.40,     1037717608.20     
31 AUG 2026,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD ,Listed    ,31 AUG 2026,               1.00,         135285000,            129.60,    17535641700.00  
31 AUG 2026,RIIL,EQ,RELIANCE INDUSTRIAL INFRA,Listed    ,31 AUG 2026,              10.00,          15100000,            752.45,    11361995000.00      
31 AUG 2026,RIIT,IV,RAAJMARG INFRA INVEST T  ,Listed    ,31 AUG 2026,             100.00,         600000000,            121.50,    72894000000.00      
31 AUG 2026,RILINFRA,SM,RACHANA INFRA LTD        ,Listed    ,31 AUG 2026,              10.00,          18605000,             36.20,      673501000.00  
31 AUG 2026,RIR,EQ,RIR POWER ELECTRONICS L  ,Listed    ,31 AUG 2026,               2.00,          79572400,            159.25,    12673496148.00       
31 AUG 2026,RISHABH,EQ,RISHABH INSTRUMENTS LTD  ,Listed    ,31 AUG 2026,              10.00,          38623455,            705.45,    27246916329.75   
31 AUG 2026,RITCO,EQ,RITCO LOGISTICS LIMITED  ,Listed    ,31 AUG 2026,              10.00,          28622757,            307.45,     8800066639.65     
31 AUG 2026,RITES,EQ,RITES LIMITED            ,Listed    ,31 AUG 2026,              10.00,         480603774,            218.45,   104983088392.55     
31 AUG 2026,RITEZONE,SM,RITE ZONE CHEMCON IND LTD,Listed    ,25 AUG 2026,              10.00,           4230270,             17.05,       72126103.50  
31 AUG 2026,RKDL,EQ,RAVI KUMAR DIST. LTD.    ,Listed    ,31 AUG 2026,              10.00,          24000000,             18.40,      441360000.00      
31 AUG 2026,RKEC,EQ,RKEC PROJECTS LIMITED    ,Listed    ,31 AUG 2026,              10.00,          25820600,             22.30,      575282968.00      
31 AUG 2026,RKFORGE,EQ,RAMKRISHNA FORGINGS LTD  ,Listed    ,31 AUG 2026,               2.00,         181835017,            743.60,   135212518641.20   
31 AUG 2026,RKSWAMY,EQ,R K SWAMY LIMITED        ,Listed    ,31 AUG 2026,               5.00,          50477241,             91.80,     4633305951.40   
31 AUG 2026,RMC,EQ,RMC SWITCHGEARS LIMITED  ,Listed    ,31 AUG 2026,              10.00,          10576850,            240.35,     2542145897.50       
31 AUG 2026,RMDRIP,BE,R M DRIP & SPRINK SYS LTD,Listed    ,31 AUG 2026,               1.00,         428228571,             21.35,     9134115419.45    
31 AUG 2026,RML,EQ,RANE (MADRAS) LIMITED    ,Listed    ,31 AUG 2026,              10.00,          27637137,           1129.70,    31221673668.90       
31 AUG 2026,RNBDENIMS,EQ,R&B DENIMS LIMITED       ,Listed    ,31 AUG 2026,               1.00,         269920320,             10.30,     2785577702.40 
31 AUG 2026,RNFI,SM,RNFI SERVICES LIMITED    ,Listed    ,31 AUG 2026,              10.00,          25060651,            296.55,     7431736054.05      
31 AUG 2026,RNPL,SM,RENOL POLYCHEM LIMITED   ,Listed    ,31 AUG 2026,              10.00,          12084462,             78.25,      945609151.50      
31 AUG 2026,ROADSTAR,IV,ROADSTAR INFRA INVT TRUST,Listed    ,Not Traded ,             100.00,         455477143,            100.00,    45547714300.00  
31 AUG 2026,ROCKINGDCE,SM,ROCKINGDEALS CIRCU ECO L ,Listed    ,31 AUG 2026,              10.00,           5659000,            230.10,     1302135900.00
31 AUG 2026,ROHLTD,EQ,ROYAL ORCHID HOTELS LTD  ,Listed    ,31 AUG 2026,              10.00,          27425215,            296.35,     8127462465.25    
31 AUG 2026,ROLEXRINGS,EQ,ROLEX RINGS LIMITED      ,Listed    ,31 AUG 2026,               1.00,         272333120,            180.60,    49180638140.80
31 AUG 2026,ROLLT,BE,ROLLATAINERS LIMITED     ,Listed    ,31 AUG 2026,               1.00,         250130000,              3.95,      990514800.00     
31 AUG 2026,ROML,EQ,RAJ OIL MILLS LIMITED    ,Listed    ,31 AUG 2026,              10.00,          14988684,             42.60,      638817712.10      
31 AUG 2026,ROSSARI,EQ,ROSSARI BIOTECH LIMITED  ,Listed    ,31 AUG 2026,               2.00,          55391616,            485.15,    26873242502.40   
31 AUG 2026,ROSSELLIND,EQ,ROSSELL INDIA LIMITED    ,Listed    ,31 AUG 2026,               2.00,          62428270,             58.45,     3649556664.20
31 AUG 2026,ROSSTECH,EQ,ROSSELL TECHSYS LIMITED  ,Listed    ,31 AUG 2026,               2.00,          37696475,           1109.95,    41841202426.25  
31 AUG 2026,ROTO,EQ,ROTO PUMPS LIMITED       ,Listed    ,31 AUG 2026,               1.00,         188445660,             62.85,    11843809731.00      
31 AUG 2026,ROUTE,EQ,ROUTE MOBILE LIMITED     ,Listed    ,31 AUG 2026,              10.00,          63003082,            500.00,    31501541000.00     
31 AUG 2026,ROXHITECH,SM,ROX HI TECH LIMITED      ,Listed    ,31 AUG 2026,              10.00,          22937688,             49.40,     1133121787.20 
31 AUG 2026,ROYALARC,SM,ROYAL ARC ELECTRODES LTD ,Listed    ,28 AUG 2026,              10.00,          11100200,            170.00,     1887034000.00  
31 AUG 2026,RPEL,EQ,RAGHAV PRODUCTIVITY ENH L,Listed    ,31 AUG 2026,              10.00,          45921950,           1771.20,    81336957840.00      
31 AUG 2026,RPGLIFE,EQ,RPG LIFE SCIENCES LTD    ,Listed    ,31 AUG 2026,               8.00,          16539015,           2629.00,    43481070435.00   
31 AUG 2026,RPOWER,EQ,RELIANCE POWER LTD.      ,Listed    ,31 AUG 2026,              10.00,        4135770966,             22.10,    91359180638.95    
31 AUG 2026,RPPINFRA,EQ,R.P.P INFRA PROJECTS LTD ,Listed    ,31 AUG 2026,              10.00,          49585918,             55.60,     2757968759.15  
31 AUG 2026,RPPL,BE,RAJSHREE POLYPACK LTD    ,Listed    ,31 AUG 2026,               5.00,          74244000,             23.35,     1734339840.00      
31 AUG 2026,RPSGVENT,EQ,RPSG VENTURES LIMITED    ,Listed    ,31 AUG 2026,              10.00,          33086409,            848.40,    28070509395.60  
31 AUG 2026,RPTECH,EQ,RASHI PERIPHERALS LIMITED,Listed    ,31 AUG 2026,               5.00,          65899665,            816.10,    53780716606.50    
31 AUG 2026,RRECL,EQ,RDB REAL ESTATE CONS L   ,Permitted ,31 AUG 2026,              10.00,          26308400,            144.90,     3812087160.00     
31 AUG 2026,RRIL,EQ,R R I L LTD.             ,Permitted ,31 AUG 2026,               5.00,         121214290,             16.80,     2037612214.90      
31 AUG 2026,RRKABEL,EQ,R R KABEL LIMITED        ,Listed    ,31 AUG 2026,               5.00,         113105505,           2928.40,   331218160842.00   
31 AUG 2026,RSDFIN,BE,R S D FINANCE LTD.       ,Permitted ,31 AUG 2026,               5.00,          12946480,             97.00,     1256067489.60    
31 AUG 2026,RSL,EQ,RAJPUTANA STAINLESS LTD  ,Listed    ,31 AUG 2026,              10.00,          83567658,            177.65,    14846630120.30       
31 AUG 2026,RSSOFTWARE,EQ,R. S. SOFTWARE (INDIA) LI,Listed    ,31 AUG 2026,               5.00,          25831211,             29.75,      768220215.15
31 AUG 2026,RSWM,BE,RSWM LIMITED             ,Listed    ,31 AUG 2026,              10.00,          47101684,            198.40,     9345445122.45      
31 AUG 2026,RSYSTEMS,EQ,R SYS INTERNATIONAL LTD  ,Listed    ,31 AUG 2026,               1.00,         118486475,            245.30,    29064732317.50  
31 AUG 2026,RTL,SM,RAMA TELECOM LIMITED     ,Listed    ,26 AUG 2026,              10.00,          13199349,             83.25,     1098845804.25       
31 AUG 2026,RTNINDIA,EQ,RATTANINDIA ENT LIMITED  ,Listed    ,31 AUG 2026,               2.00,        1382269592,             30.05,    41523378543.70  
31 AUG 2026,RTNPOWER,EQ,RATTANINDIA POWER LIMITED,Listed    ,31 AUG 2026,              10.00,        5370105860,              7.50,    40275793950.00  
31 AUG 2026,RTSPOWR,EQ,R T S POWER CORPN. LTD.  ,Permitted ,31 AUG 2026,              10.00,           9168500,             86.55,      793717045.00   
31 AUG 2026,RUBFILA,EQ,RUBFILA INTERNATIONAL LTD,Listed    ,31 AUG 2026,               5.00,          54267529,             68.70,     3727636567.00   
31 AUG 2026,RUBICON,EQ,RUBICON RESEARCH LIMITED ,Listed    ,31 AUG 2026,               1.00,         165382750,           1819.60,   300930451900.00   
31 AUG 2026,RUBYMILLS,BE,THE RUBY MILLS LTD       ,Listed    ,31 AUG 2026,               5.00,          33440000,            384.35,    12852664000.00 
31 AUG 2026,RUCHINFRA,EQ,RUCHI INFRASTRUCTURE LTD ,Listed    ,31 AUG 2026,               1.00,         236024942,              5.75,     1357143416.50 
31 AUG 2026,RUCHIRA,EQ,RUCHIRA PAPERS LIMITED   ,Listed    ,31 AUG 2026,              10.00,          29844985,            102.55,     3060006312.05   
31 AUG 2026,RUDRA,EQ,RUDRA GLOBAL INFRA PROD L,Listed    ,31 AUG 2026,               5.00,         100343828,             20.60,     2066079418.50     
31 AUG 2026,RULKA,SM,RULKA ELECTRICALS LIMITED,Listed    ,31 AUG 2026,              10.00,           4258400,            110.35,      469914440.00     
31 AUG 2026,RUPA,EQ,RUPA & COMPANY LTD       ,Listed    ,31 AUG 2026,               1.00,          79524560,            147.65,    11741801284.00      
31 AUG 2026,RUSHIL,EQ,RUSHIL DECOR LIMITED     ,Listed    ,31 AUG 2026,               1.00,         293416820,             16.40,     4812035848.00    
31 AUG 2026,RUSTOMJEE,EQ,KEYSTONE REALTORS LIMITED,Listed    ,31 AUG 2026,              10.00,         126240412,            378.95,    47838804127.40 
31 AUG 2026,RVHL,EQ,RAVINDER HEIGHTS LIMITED ,Listed    ,31 AUG 2026,               1.00,          61325746,             38.50,     2362267735.90      
31 AUG 2026,RVNL,EQ,RAIL VIKAS NIGAM LIMITED ,Listed    ,31 AUG 2026,              10.00,        2085020100,            210.00,   437854221000.00      
31 AUG 2026,RVTH,EQ,REVATHI EQUIPMENT INDIA L,Listed    ,31 AUG 2026,              10.00,           3066943,            726.20,     2227214006.60      
31 AUG 2026,S&SPOWER,EQ,S&S POWER SWITCHGEARS LTD,Listed    ,31 AUG 2026,              10.00,          12341550,            341.60,     4215873480.00  
31 AUG 2026,SAAKSHI,ST,SAAKSHI MEDTEC N PANELS L,Listed    ,31 AUG 2026,              10.00,          17656000,            294.40,     5197926400.00   
31 AUG 2026,SAATVIKGL,EQ,SAATVIK GREEN ENERGY LTD ,Listed    ,31 AUG 2026,               2.00,         127105004,            417.95,    53123536421.80 
31 AUG 2026,SAB,EQ,S A B INDUSTRIES LTD.    ,Permitted ,31 AUG 2026,              10.00,          15210078,            170.00,     2585713260.00       
31 AUG 2026,SABAR,ST,SABAR FLEX INDIA LIMITED ,Listed    ,31 AUG 2026,              10.00,          19219364,              7.90,      151832975.60     
31 AUG 2026,SACHEEROME,SM,SACHEEROME LIMITED       ,Listed    ,31 AUG 2026,              10.00,          22372800,            442.15,     9892133520.00
31 AUG 2026,SADBHAV,EQ,SADBHAV ENGINEERING LTD  ,Listed    ,31 AUG 2026,               1.00,         171570800,              8.45,     1449773260.00   
31 AUG 2026,SADBHIN,BE,SADBHAV INFRA PROJ LTD.  ,Listed    ,31 AUG 2026,              10.00,         352225216,              2.65,      933396822.40   
31 AUG 2026,SADHAV,SM,SADHAV SHIPPING LIMITED  ,Listed    ,31 AUG 2026,              10.00,          16133043,            110.30,     1779474642.90    
31 AUG 2026,SADHNANIQ,BE,SADHANA NITROCHEM LIMITED,Listed    ,31 AUG 2026,               1.00,        2964694385,              2.80,     8301144278.00 
31 AUG 2026,SAFARI,EQ,SAFARI IND (INDIA) LTD   ,Listed    ,31 AUG 2026,               2.00,          48995551,           1511.00,    74032277561.00    
31 AUG 2026,SAFEENTP,SM,SAFE ENTER RETAIL FIX LTD,Listed    ,31 AUG 2026,               5.00,          46604478,            256.70,    11963369502.60  
31 AUG 2026,SAGARDEEP,EQ,SAGARDEEP ALLOYS LIMITED ,Listed    ,31 AUG 2026,              10.00,          17057400,             23.65,      403236936.00 
31 AUG 2026,SAGCEM,EQ,SAGAR CEMENTS LIMITED    ,Listed    ,31 AUG 2026,               2.00,         130707548,            159.60,    20863538811.75    
31 AUG 2026,SAGILITY,EQ,SAGILITY LIMITED         ,Listed    ,31 AUG 2026,              10.00,        4681328413,             47.05,   220256501831.65  
31 AUG 2026,SAHAJSOLAR,SM,SAHAJ SOLAR LIMITED      ,Listed    ,31 AUG 2026,              10.00,          21972020,             99.95,     2196103399.00
31 AUG 2026,SAHANA,SM,SAHANA SYSTEM LIMITED    ,Listed    ,31 AUG 2026,              10.00,          10604525,            928.15,     9842589878.75    
31 AUG 2026,SAHASRA,ST,SAHASRA ELECTRONIC SOLU L,Listed    ,31 AUG 2026,              10.00,          24992763,            314.40,     7857724687.20   
31 AUG 2026,SAHLIBHFI,EQ,SHALIBHADRA FINANCE LTD  ,Listed    ,31 AUG 2026,              10.00,          30888400,             77.70,     2400028680.00 
31 AUG 2026,SAHYADRI,EQ,SAHYADRI INDUSTRIES LTD  ,Listed    ,31 AUG 2026,              10.00,          10946300,            356.20,     3899072060.00  
31 AUG 2026,SAICAPI,EQ,SAI CAPITAL LTD.         ,Permitted ,31 AUG 2026,              10.00,           2879300,            154.00,      443412200.00   
31 AUG 2026,SAIFL,SM,SAMEERA AGRO AND INFRA L ,Listed    ,31 AUG 2026,              10.00,          26949800,              4.80,      129359040.00     
31 AUG 2026,SAIL,EQ,STEEL AUTHORITY OF INDIA ,Listed    ,31 AUG 2026,              10.00,        4130525289,            195.00,   805452431355.00      
31 AUG 2026,SAILIFE,EQ,SAI LIFE SCIENCES LIMITED,Listed    ,31 AUG 2026,               1.00,         212115515,           1459.70,   309625017245.50   
31 AUG 2026,SAIPARENT,EQ,SAI PARENTERALS LIMITED  ,Listed    ,31 AUG 2026,               5.00,          44179231,            520.20,    22982035966.20 
31 AUG 2026,SAJHOTELS,ST,SAJ HOTELS LIMITED       ,Listed    ,28 AUG 2026,              10.00,          16125000,             36.10,      582112500.00 
31 AUG 2026,SAKAR,EQ,SAKAR HEALTHCARE LIMITED ,Listed    ,31 AUG 2026,              10.00,          22249910,            863.35,    19209459798.50     
31 AUG 2026,SAKHTISUG,EQ,SAKTHI SUGARS LTD        ,Listed    ,31 AUG 2026,              10.00,         118849036,             21.20,     2519599563.20 
31 AUG 2026,SAKSOFT,EQ,SAKSOFT LIMITED          ,Listed    ,31 AUG 2026,               1.00,         132551250,            155.35,    20591836687.50   
31 AUG 2026,SAKUMA,EQ,SAKUMA EXPORTS LIMITED   ,Listed    ,31 AUG 2026,               1.00,        1567718640,              1.65,     2602412942.40    
31 AUG 2026,SALASAR,EQ,SALASAR TECHNO ENGG. LTD.,Listed    ,31 AUG 2026,               1.00,        1747950290,              5.90,    10330386213.90   
31 AUG 2026,SALONA,EQ,SALONA COTSPIN LTD.      ,Listed    ,31 AUG 2026,              10.00,           5262400,            266.00,     1399903648.00    
31 AUG 2026,SALSTEEL,EQ,S.A.L. STEEL LTD.        ,Listed    ,31 AUG 2026,              10.00,         144766700,             78.80,    11407615960.00  
31 AUG 2026,SALZERELEC,EQ,SALZER ELECTRONICS LTD   ,Listed    ,31 AUG 2026,              10.00,          17682737,            546.40,     9661847496.80
31 AUG 2026,SAMAY,ST,SAMAY PROJECT SERVICES L ,Listed    ,31 AUG 2026,              10.00,          15349320,             46.00,      706068720.00     
31 AUG 2026,SAMBANDAM,EQ,SAMBANDAM SPINNING MILL L,Permitted ,31 AUG 2026,              10.00,           4264600,            116.00,      494778892.00 
31 AUG 2026,SAMBHAAV,EQ,SAMBHAAV MEDIA LTD       ,Listed    ,31 AUG 2026,               1.00,         191110840,              6.05,     1158131690.40  
31 AUG 2026,SAMBHV,EQ,SAMBHV STEEL TUBES LTD   ,Listed    ,31 AUG 2026,              10.00,         294671429,            127.90,    37691422483.40    
31 AUG 2026,SAMHI,EQ,SAMHI HOTELS LIMITED     ,Listed    ,31 AUG 2026,               1.00,         222134736,            156.35,    34732987320.95     
31 AUG 2026,SAMMAANCAP,EQ,SAMMAAN CAPITAL LIMITED  ,Listed    ,31 AUG 2026,               2.00,        1161543321,            146.30,   169945403295.50
31 AUG 2026,SAMPANN,EQ,SAMPANN UTPADAN INDIA LTD,Listed    ,31 AUG 2026,              10.00,          48810000,             26.05,     1271500500.00   
31 AUG 2026,SANATHAN,EQ,SANATHAN TEXTILES LIMITED,Listed    ,31 AUG 2026,              10.00,          84404059,            452.25,    38171735682.75  
31 AUG 2026,SANDESH,EQ,SANDESH LTD              ,Listed    ,31 AUG 2026,              10.00,           7569421,           1050.70,     7953190644.70   
31 AUG 2026,SANDHAR,EQ,SANDHAR TECHNOLOGIES LTD ,Listed    ,31 AUG 2026,              10.00,          60190708,            653.55,    39337637213.40   
31 AUG 2026,SANDUMA,EQ,SANDUR MANG & IRON ORES L,Listed    ,31 AUG 2026,              10.00,         486104814,            202.40,    98382753305.45   
31 AUG 2026,SANGAMIND,EQ,SANGAM (INDIA) LTD       ,Listed    ,31 AUG 2026,              10.00,          50246559,            600.20,    30157984711.80 
31 AUG 2026,SANGANI,SM,SANGANI HOSPITALS LIMITED,Listed    ,31 AUG 2026,              10.00,          13776990,             52.50,      723291975.00   
31 AUG 2026,SANGHVIMOV,EQ,SANGHVI MOVERS LTD       ,Listed    ,31 AUG 2026,               1.00,          86576000,            457.25,    39586876000.00
31 AUG 2026,SANGINITA,BE,SANGINITA CHEMICALS LTD  ,Listed    ,31 AUG 2026,              10.00,          60345986,             55.95,     3377564836.40 
31 AUG 2026,SANOFI,EQ,SANOFI INDIA LIMITED     ,Listed    ,31 AUG 2026,              10.00,          23030622,           3124.00,    71947663128.00    
31 AUG 2026,SANOFICONR,EQ,SANOFI CONS HEALTHC IND L,Listed    ,31 AUG 2026,              10.00,          23030622,           4140.20,    95351381204.40
31 AUG 2026,SANSERA,EQ,SANSERA ENGINEERING LTD  ,Listed    ,31 AUG 2026,               2.00,          62332048,           4018.00,   250450168864.00   
31 AUG 2026,SANSTAR,EQ,SANSTAR LIMITED          ,Listed    ,31 AUG 2026,               2.00,         200268407,            110.35,    22101621396.50   
